"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_min_attribution","avg_inactivity_rate_percent","pathogen_breakdown"
NEGATIVE SCAFFOLDS,511,60187,C1=CC2CC3=C(CN2CC1)C(OCCCN1C=CN=C1)=CC=C3,S. aureus + E. coli (NOT C. albicans),2,9,0,9,-0.3006,-0.5313,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.114 | Inactivity: 100.00% || s_aureus: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.487 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,512,32942,C1C=CCC(=C1)CC1=CC=CC2=C1CC=CC2,S. aureus + E. coli (NOT C. albicans),2,9,0,9,-0.2663,-0.5184,100.00,"e_coli: 6 compounds (0 TP, 6 TN) | Avg Attr: -0.389 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.143 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,513,15972,C1=CN(C[C@@H]2NCCS2)N=N1,S. aureus + E. coli (NOT C. albicans),2,9,0,9,-0.2219,-0.3344,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.208 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.236 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,514,9414,C1=CC=C(CNC2=NC=NC(C3=CC=CO3)=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7583,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.755 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.762 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,515,91834,C1=NN=C(NCC2=CC=CC=C2)SC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7376,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.719 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.756 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,516,5041,C(CC1CN(CCN2C=NC=N2)C2=CC=CC=C21)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7303,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.762 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.699 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,517,80776,C1CCC2C3=CC=CC=C3N3CCN1[C@@H]23,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7275,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.693 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.762 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,518,5178,C1=CC=C(C2=NN(C3=CC=CC=C3C3=CC=CC=C3)N=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7161,-0.7616,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.752 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.680 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,519,27131,C1=C[C@@H](CCCCC2CCCCC2)CO1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7151,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.687 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.743 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,520,5039,C(CC1CN(CCN2C=NC=N2)C=C1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7118,-0.7466,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.742 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.681 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,521,6143,C1CNC/C1=C/CCCOC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7094,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.676 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.743 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,522,85271,C1C=C(CO1)C1CCC=C2CCOC21,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7066,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.652 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.762 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,523,85274,C1OCC2=C1CC1COC3C1=CCCC23,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7052,-0.7577,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.661 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.750 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,524,52516,C1=NN=C(NCCN2CCOCC2)SC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.7052,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.651 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.759 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,525,27416,C1C2=C(CC3=C1C=CC=C3C1=CC=CC=C1)CCCC2,S. aureus + E. coli (NOT C. albicans),2,9,1,8,-0.6877,-0.7616,90.00,"e_coli: 5 compounds (1 TP, 4 TN) | Avg Attr: -0.674 | Inactivity: 80.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.702 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,526,27145,C1=C[C@H](CO1)C1CC[C@@H]2C3CCCC[C@@H]3CCC2C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6775,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.692 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.663 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,527,5037,C(CCCC1=CC=CC=C1)NCCN1C=NC=N1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6711,-0.7313,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.698 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.645 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,528,27137,C1=C[C@H](CO1)C1CC[C@@H](CC1)C1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6705,-0.7450,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.682 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.660 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,529,85264,C1CC2=CCCCC2O1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6607,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.639 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.683 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,530,91833,C(NCC1=CC=CC=C1)SC1=CC=CC=N1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6580,-0.7457,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.651 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.665 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,531,61272,C(CCNC1CCCCC1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6519,-0.7072,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.656 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.648 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,532,85273,C1OCC2=C1CC1CC(CO1)C2,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6500,-0.7247,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.612 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.688 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,533,20676,C1OCC2=CC3=CC=CC=C3C=C12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6492,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.743 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.555 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,534,21913,C1/C(=N\C2=NC=CC=N2)C2=CC=CC=C2N1CNCCNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6481,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.544 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.752 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,535,21911,C1/C(=N\C2=NC=CC=N2)C2=CC=CC=C2N1CN1CCN(C2=CC=CC=C2)CC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6476,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.541 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.754 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,536,85268,C1C=C(CO1)CC1CCCO1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6458,-0.7321,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.603 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.688 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,537,59159,C(C1=CC=CC=C1)=NN(C1=CC=CC=C1)CC1=CC=CC(NCC2=CC=CC=C2)=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6450,-0.7610,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.723 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.567 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,538,115256,C(=C/C1=NOC=C1)\C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6429,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.740 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.545 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,539,43704,C1=CC=C(NC2=NC(C3=CC=CC=C3)=CS2)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6375,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.640 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.635 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,540,91837,C1=NN=C(NCC2=CC=CC=C2)SC2=C1C=CC=N2,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6345,-0.7376,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.614 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.655 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,541,52164,C(NC1CC2=CC=CC=C2N1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6300,-0.7334,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.726 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.534 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,542,25385,C1=CC=C(C=C1)C1=CC=CC=C1OCC1CO1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6272,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.754 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.501 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,543,26664,C1OCCC2=C(C=CC=C12)C[C@H]1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6245,-0.7484,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.574 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.675 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,544,21918,C(\C=N/C1=NC=CC=N1)NCNCCNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6178,-0.6878,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.560 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.676 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,545,26673,C1OCCC2=C3C[C@H]4CCCCC4OC3=CC=C12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6170,-0.7367,100.00,"e_coli: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.582 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.652 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,546,78332,C1=CC=C(COC2=CC=CC=C2CC2=CC=CC3=C2O[C@H](C2=CC=CC=C2)CC3)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6111,-0.7498,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.507 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.715 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,547,21916,C(\C=N/C1=NC=CC=N1)NCN1CCN(C2=CC=CC=C2)CC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6107,-0.6777,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.560 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.661 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,548,52159,C(NC1CC=CN1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6060,-0.7130,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.704 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.508 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,549,78360,C1=CC=C(C=C1)CC1=CC=CC2=C1OCCC2,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6023,-0.7250,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.698 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.506 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,550,78358,C1=CC=C(CCCC2=CC=CC3=C2OCCC3)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.6004,-0.6851,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.679 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.522 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,551,18985,C(CCC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5975,-0.6892,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.630 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.564 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,552,25448,C1=C[C@]2(CCCCC2)OOC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5961,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.670 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.523 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,553,80772,C1CN(CCN2C=NC3=CC=CC=C3C2)CN1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5898,-0.7289,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.504 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.676 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,554,27147,C1=C2CC[C@H]3C4CC[C@H]5CCCCC5[C@H]4CCC3[C@H]2CO1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5886,-0.6800,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.608 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.570 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,555,27143,C1=C2CC[C@H]3C[C@H](CCC3[C@H]2CO1)C1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5861,-0.6824,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.602 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.571 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,556,85269,C1CCC2=C(COC2)CC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5796,-0.7109,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.561 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.598 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,557,80759,C(CN1C=NC2=CC=CC=C2C1)N1CCN2C3=CC=CC=C3C[C@H]12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5753,-0.7286,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.669 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.482 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,558,78348,C1=CC=C(C=C1)CC1=CC=CC2=C1O[C@H](C1=CC=CC=C1)CC2,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5742,-0.6834,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.676 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.472 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,559,53016,C1=CC=C(C2=NNCC3=CC=CC=C23)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5712,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.464 | Inactivity: 100.00% || s_aureus: 5 compounds (0 TP, 5 TN) | Avg Attr: -0.678 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,560,19562,C1CC(COC2=CC=CC=C2)=NN1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5704,-0.7358,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.706 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.435 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,561,78341,C1=CC=C(COC2=CC=CC=C2CC2=CC=CC3=C2OCCC3)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5697,-0.6139,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.600 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.539 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,562,52515,C(NCCN1CCOCC1)SC1=CC=CC=N1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5664,-0.7392,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.510 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.623 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,563,21914,C1/C(=N\C2=NC=CC=N2)C=CN1CN1CCN(C2=CC=CC=C2)CC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5640,-0.6723,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.464 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.664 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,564,16544,C1=CC=C([C@H]2C[C@@H](C3=CC=CC=C3)OC3=CC=CC=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5634,-0.7264,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.712 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.415 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,565,80760,C(CN1C=NC2=CC=CC=C2C1)N1CN(CC1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5578,-0.6298,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.565 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.550 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,566,80766,C1CN(CCN2C=NC3=CC=CC=C3C2)[C@H]2CC=CN12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5562,-0.7030,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.639 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.474 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,567,21915,C1/C(=N\C2=NC=CC=N2)C=CN1CNCCNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5554,-0.6492,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.465 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.646 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,568,59158,C(C1=CC=CC=C1)=NN(C1=CC=CC=C1)CC1=CC=CC(NC2=CC=NC3=CC=CC=C23)=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5553,-0.6986,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.617 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.494 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,569,21906,C1/C(=N\C2=NC=C(CC3=CC=CC=C3)C=N2)C2=CC=CC=C2N1CN1CCN(C2=CC=CC=C2)CC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5553,-0.6295,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.500 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.610 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,570,21907,C1/C(=N\C2=NC=C(CC3=CC=CC=C3)C=N2)C2=CC=CC=C2N1CNCCNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5498,-0.6303,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.498 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.602 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,571,52070,C(C1=CC=CO1)C1=CN(CC2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5497,-0.7616,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.599 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.500 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,572,80765,C(CN1CC=CN=C1)N1CCN2C3=CC=CC=C3C[C@H]12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5488,-0.7030,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.639 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.459 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,573,21912,C(\C=N/C1=NC=C(CC2=CC=CC=C2)C=N1)NCNCCNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5444,-0.6563,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.444 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.645 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,574,78334,C1=CC=C(COC2=CC=CC=C2CC2=CC=CC=C2OCC2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5420,-0.7321,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.487 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.597 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,575,96623,C(CNCC1=CC=NC=C1)NC1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5386,-0.7490,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.360 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.717 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,576,19560,C(COC1=CC=CC=C1)=NNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5377,-0.6559,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.609 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.467 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,577,85270,C1OC2C3=CCCC2C=CCC13,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5334,-0.6317,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.492 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.575 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,578,80774,C1CN(CCN2CC=CN=C2)[C@H]2CC=CN12,S. aureus + E. coli (NOT C. albicans),2,8,0,8,-0.5332,-0.6748,100.00,"e_coli: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.607 | Inactivity: 100.00% || s_aureus: 4 compounds (0 TP, 4 TN) | Avg Attr: -0.460 | Inactivity: 100.00%"
