"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
671,228462,C(NC1=CC=CC=C1)C1=CN(C2=CC=CC=C2)N=C1,15,9,6,0,0,0.1482,0.7518,60.00,9,15,60.0,-0.759,0.752,HIGHEST ATTR (ACTIVE): CHEMBL3237217 | SMILES: O=C(NC1=CC=C(C(F)(F)F)C=C1)C1=NN(C2=CC=CC([N+](=O)[O-])=C2)C(C2=CC=CC=C2)=C1C(=O)NC1=CC=C(C(F)(F)F)C=C1 | Attribution: 0.752 | Prediction: 0.972 | MW: 639.5 | LogP: 7.99,LOWEST ATTR (INACTIVE): CHEMBL3237082 | SMILES: CSC1=NN(C2=CC=CC=C2)C2=NC=NC(NC3=CC=C(F)C=C3)=C12 | Attribution: -0.759 | Prediction: 0.019 | MW: 351.4 | LogP: 4.42,,
672,229840,C1=CC=C(C[Se][Se]CC2=CC=CC=C2)C=C1,17,9,8,0,0,0.1473,0.7395,52.94,9,17,52.9,-0.540,0.740,HIGHEST ATTR (ACTIVE): CHEMBL5406202 | SMILES: C1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=CC=C2)C=C1 | Attribution: 0.740 | Prediction: 0.965 | MW: 500.4 | LogP: 3.59,LOWEST ATTR (INACTIVE): CHEMBL5429342 | SMILES: ClC1=CC=C(C(CN2C=NN=N2)[Se][Se]C(CN2C=NN=N2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: -0.540 | Prediction: 0.096 | MW: 642.1 | LogP: 3.78,,
673,227218,C1=CC=C(COC(CN2C=NC=N2)C2=CC=CC=C2)C=C1,9,9,0,0,0,0.1050,0.3507,100.00,6,9,66.7,-0.158,0.351,HIGHEST ATTR (ACTIVE): CHEMBL4281801 | SMILES: FC1=CC=C(C(CN2C=NC=N2)OCC2=CC=CC=C2F)C(F)=C1 | Attribution: 0.351 | Prediction: 0.750 | MW: 333.3 | LogP: 3.65,LOWEST ATTR (ACTIVE): CHEMBL4277286 | SMILES: FC1=CC=C(C(CN2C=NC=N2)OCC2=CC=C(Cl)C(Cl)=C2)C(F)=C1 | Attribution: -0.158 | Prediction: 0.716 | MW: 384.2 | LogP: 4.82,,ACTIVE w/ NEG ATTR: CHEMBL4277286 | SMILES: FC1=CC=C(C(CN2C=NC=N2)OCC2=CC=C(Cl)C(Cl)=C2)C(F)=C1 | Attribution: -0.158 | Prediction: 0.716 | MW: 384.2
674,227976,C1NCC2=C1C=CS2,9,9,0,0,0,0.1001,0.1552,100.00,5,9,55.6,0.036,0.155,HIGHEST ATTR (ACTIVE): CHEMBL3616793 | SMILES: C[C@@H](N1CC2=C(C=C(C3=CC=CC=C3)S2)C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.155 | Prediction: 0.988 | MW: 466.5 | LogP: 4.22,LOWEST ATTR (ACTIVE): CHEMBL3616797 | SMILES: C[C@@H](N1CC2=C(C=C(C3=CC=C(C#N)N=C3)S2)C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.036 | Prediction: 0.994 | MW: 492.5 | LogP: 3.48,,
675,230315,C1=CN(CC2CCON2)C=N1,8,8,0,0,0,0.7616,0.7616,100.00,8,8,100.0,0.762,0.762,HIGHEST ATTR (ACTIVE): CHEMBL292561 | SMILES: CN1O[C@H](C2=CC=C(Cl)C=C2)C[C@@]1(CN1C=CN=C1)C1=CC=C(Cl)C=C1 | Attribution: 0.762 | Prediction: 0.941 | MW: 388.3 | LogP: 5.09,LOWEST ATTR (ACTIVE): CHEMBL59842 | SMILES: CN1O[C@H](C2=CC=CC=C2)C[C@@]1(CN1C=CN=C1)C1=CC=C(Cl)C=C1 | Attribution: 0.762 | Prediction: 0.921 | MW: 353.9 | LogP: 4.44,,
676,232106,C(NCC(CN1C=[N+]C=N1)C1=CC=CC=C1)NC1=CC=C(N2C=NN=N2)C=C1,8,8,0,0,0,0.7606,0.7616,100.00,8,8,100.0,0.757,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5200312 | SMILES: CC(=O)NCCOC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.762 | Prediction: 0.990 | MW: 641.6 | LogP: 0.89,LOWEST ATTR (ACTIVE): CHEMBL5171083 | SMILES: CC(C)CCC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.757 | Prediction: 0.990 | MW: 610.6 | LogP: 2.58,,
677,229704,C1=CC=C(CC[Se]CC2=CC=CC=C2)C=C1,8,8,0,0,0,0.7605,0.7616,100.00,8,8,100.0,0.753,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5288224 | SMILES: CC1=CC=C(C[Se]CC(O)(CN2C=NC=N2)C2=CC=C(F)C=C2F)C=C1 | Attribution: 0.762 | Prediction: 0.997 | MW: 422.3 | LogP: 3.08,LOWEST ATTR (ACTIVE): CHEMBL5275942 | SMILES: CC1=CC=CC(C[Se]CC(O)(CN2C=NC=N2)C2=CC=C(F)C=C2F)=C1 | Attribution: 0.753 | Prediction: 0.996 | MW: 422.3 | LogP: 3.08,,
678,232684,C1CSC=CN1CCC1=CC=CC=C1,8,8,0,0,0,0.7600,0.7616,100.00,8,8,100.0,0.754,0.762,HIGHEST ATTR (ACTIVE): CHEMBL592501 | SMILES: CC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.762 | Prediction: 0.996 | MW: 416.5 | LogP: 2.89,LOWEST ATTR (ACTIVE): CHEMBL589618 | SMILES: COC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(Br)C=C1 | Attribution: 0.754 | Prediction: 0.985 | MW: 475.4 | LogP: 3.08,,
679,232109,C1N(CC(CN2C=[N+]C=N2)C2=CC=CC=C2)CCN1C1=CC=C(N2C=NN=N2)C=C1,8,8,0,0,0,0.7522,0.7601,100.00,8,8,100.0,0.737,0.760,HIGHEST ATTR (ACTIVE): CHEMBL5181672 | SMILES: C[C@@H](N1CCN(C2=CC=C(N3C=NN=N3)C=C2)C1=O)[C@](O)(CN1C=[N+](COC(=O)C(C)(C)C)C=N1)C1=CC=C(F)C=C1F | Attribution: 0.760 | Prediction: 0.990 | MW: 596.6 | LogP: 2.19,LOWEST ATTR (ACTIVE): CHEMBL5171083 | SMILES: CC(C)CCC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.737 | Prediction: 0.990 | MW: 610.6 | LogP: 2.58,,
680,228799,C(CC1=CC=CCC1)NCCN1C=CN=C1,8,8,0,0,0,0.7512,0.7616,100.00,8,8,100.0,0.678,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4227071 | SMILES: COC1=CC=C2CCC3=C(ON=C3C(=O)N[C@@H](CN3C=CN=C3)C(=O)OC(C)C)C2=C1 | Attribution: 0.762 | Prediction: 0.976 | MW: 424.5 | LogP: 2.40,LOWEST ATTR (ACTIVE): CHEMBL4856352 | SMILES: O=C(NC(CN1C=CN=C1)C(=O)C1=CC=CC=C1)C1=NOC2=C1CCC1=CC=CC=C12 | Attribution: 0.678 | Prediction: 0.916 | MW: 412.4 | LogP: 3.32,,
681,232686,C1CSC2=CC=CC=C2N1CCC1=CC=CC=C1,8,8,0,0,0,0.7454,0.7616,100.00,8,8,100.0,0.713,0.762,HIGHEST ATTR (ACTIVE): CHEMBL604576 | SMILES: O=C1CSC2=CC=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.762 | Prediction: 0.994 | MW: 402.4 | LogP: 2.58,LOWEST ATTR (ACTIVE): CHEMBL606347 | SMILES: O=C1CSC2=CC(Br)=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.713 | Prediction: 0.996 | MW: 481.3 | LogP: 3.35,,
682,232102,C(NCCCN1C=[N+]C=N1)NC1=CC=C(N2C=NN=N2)C=C1,8,8,0,0,0,0.7394,0.7616,100.00,8,8,100.0,0.709,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5171083 | SMILES: CC(C)CCC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.762 | Prediction: 0.990 | MW: 610.6 | LogP: 2.58,LOWEST ATTR (ACTIVE): CHEMBL5200312 | SMILES: CC(=O)NCCOC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.709 | Prediction: 0.990 | MW: 641.6 | LogP: 0.89,,
683,232683,C1CSC=CN1CCCN1C=NC=N1,8,8,0,0,0,0.7322,0.7616,100.00,8,8,100.0,0.708,0.762,HIGHEST ATTR (ACTIVE): CHEMBL589618 | SMILES: COC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(Br)C=C1 | Attribution: 0.762 | Prediction: 0.985 | MW: 475.4 | LogP: 3.08,LOWEST ATTR (ACTIVE): CHEMBL604576 | SMILES: O=C1CSC2=CC=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.708 | Prediction: 0.994 | MW: 402.4 | LogP: 2.58,,
684,232107,C1N(CCCN2C=[N+]C=N2)CCN1C1=CC=C(N2C=NN=N2)C=C1,8,8,0,0,0,0.7299,0.7563,100.00,8,8,100.0,0.697,0.756,HIGHEST ATTR (ACTIVE): CHEMBL5172743 | SMILES: C[C@@H](N1CCN(C2=CC=C(N3C=NN=N3)C=C2)C1=O)[C@](O)(CN1C=[N+](COC(=O)OC2COCOC2)C=N1)C1=CC=C(F)C=C1F | Attribution: 0.756 | Prediction: 0.990 | MW: 642.6 | LogP: 1.13,LOWEST ATTR (ACTIVE): CHEMBL5200312 | SMILES: CC(=O)NCCOC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.697 | Prediction: 0.990 | MW: 641.6 | LogP: 0.89,,
685,232687,C1CSC=CN1CC(CN1C=NC=N1)C1=CC=CC=C1,8,8,0,0,0,0.7196,0.7437,100.00,8,8,100.0,0.670,0.744,HIGHEST ATTR (ACTIVE): CHEMBL606347 | SMILES: O=C1CSC2=CC(Br)=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.744 | Prediction: 0.996 | MW: 481.3 | LogP: 3.35,LOWEST ATTR (ACTIVE): CHEMBL589618 | SMILES: COC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(Br)C=C1 | Attribution: 0.670 | Prediction: 0.985 | MW: 475.4 | LogP: 3.08,,
686,233596,C1=CCN(CC2=CNN=N2)CC1,8,8,0,0,0,0.7089,0.7616,100.00,8,8,100.0,0.559,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2402564 | SMILES: CC(=O)N1CCC(N2C=C(CN3CCC4=C(C=CS4)C3)N=N2)CC1 | Attribution: 0.762 | Prediction: 0.868 | MW: 345.5 | LogP: 2.08,LOWEST ATTR (ACTIVE): CHEMBL2402569 | SMILES: CS(=O)(=O)N1CCC(N2C=C(CN3CCC4=C(C=CS4)C3)N=N2)CC1 | Attribution: 0.559 | Prediction: 0.978 | MW: 381.5 | LogP: 1.49,,
687,231494,C1=NN=C(C2=CNN=N2)N=C1,8,8,0,0,0,0.7053,0.7616,100.00,8,8,100.0,0.564,0.762,HIGHEST ATTR (ACTIVE): CHEMBL603654 | SMILES: C1=CC=C(C2=NN=C(C3=CN(C4CCNCC4)N=N3)N=C2C2=CC=CC=C2)C=C1 | Attribution: 0.762 | Prediction: 0.885 | MW: 383.5 | LogP: 3.39,LOWEST ATTR (ACTIVE): CHEMBL595368 | SMILES: CS(=O)(=O)N1CCC(N2C=C(C3=NN=C(C4=CC=CC=C4)C(C4=CC=CC=C4)=N3)N=N2)CC1 | Attribution: 0.564 | Prediction: 0.988 | MW: 461.6 | LogP: 3.06,,
688,232100,C(NCC(CN1C=[N+]C=N1)C1=CC=CC=C1)NC1=CC=CC=C1,8,8,0,0,0,0.7020,0.7244,100.00,8,8,100.0,0.673,0.724,HIGHEST ATTR (ACTIVE): CHEMBL5200312 | SMILES: CC(=O)NCCOC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.724 | Prediction: 0.990 | MW: 641.6 | LogP: 0.89,LOWEST ATTR (ACTIVE): CHEMBL5171083 | SMILES: CC(C)CCC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.673 | Prediction: 0.990 | MW: 610.6 | LogP: 2.58,,
689,232105,C1N(CC(CN2C=[N+]C=N2)C2=CC=CC=C2)CCN1C1=CC=CC=C1,8,8,0,0,0,0.7015,0.7228,100.00,8,8,100.0,0.672,0.723,HIGHEST ATTR (ACTIVE): CHEMBL5200312 | SMILES: CC(=O)NCCOC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.723 | Prediction: 0.990 | MW: 641.6 | LogP: 0.89,LOWEST ATTR (ACTIVE): CHEMBL5171083 | SMILES: CC(C)CCC(=O)OC[N+]1=CN(C[C@](O)(C2=CC=C(F)C=C2F)[C@@H](C)N2CCN(C3=CC=C(N4C=NN=N4)C=C3)C2=O)N=C1 | Attribution: 0.672 | Prediction: 0.990 | MW: 610.6 | LogP: 2.58,,
690,228020,C(OCCC1(CC=CC1)CC1CCCC1)C1=CC=CC=C1,8,8,0,0,0,0.7007,0.7616,100.00,8,8,100.0,0.604,0.762,HIGHEST ATTR (ACTIVE): CHEMBL151320 | SMILES: CSC1=CC=C(C(=O)OCCC23CC4C(CC[C@H]4C)C4(C=O)CC2C=C(C(C)C)C43C(=O)O)C=C1 | Attribution: 0.762 | Prediction: 0.869 | MW: 496.7 | LogP: 5.88,LOWEST ATTR (ACTIVE): CHEMBL151879 | SMILES: CC(C)C1=CC2CC3(C=O)C4CC[C@@H](C)C4CC2(CCOC(=O)C2=CC=C(I)C=C2)C13C(=O)O | Attribution: 0.604 | Prediction: 0.839 | MW: 576.5 | LogP: 5.76,,
691,228804,C(NCCN1C=CN=C1)C1=NOC2=C1CCC=C2,8,8,0,0,0,0.6868,0.7292,100.00,8,8,100.0,0.492,0.729,HIGHEST ATTR (ACTIVE): CHEMBL4227870 | SMILES: COC1=CC=C2C(=C1)CCC1=C2ON=C1C(=O)N[C@@H](CN1C=CN=C1)C(=O)OC(C)C | Attribution: 0.729 | Prediction: 0.971 | MW: 424.5 | LogP: 2.40,LOWEST ATTR (ACTIVE): CHEMBL4856352 | SMILES: O=C(NC(CN1C=CN=C1)C(=O)C1=CC=CC=C1)C1=NOC2=C1CCC1=CC=CC=C12 | Attribution: 0.492 | Prediction: 0.916 | MW: 412.4 | LogP: 3.32,,
692,228802,C(CC1=CC2=CC=CC=C2CC1)NCCN1C=CN=C1,8,8,0,0,0,0.6853,0.7492,100.00,8,8,100.0,0.559,0.749,HIGHEST ATTR (ACTIVE): CHEMBL4225482 | SMILES: CC(C)COC(=O)[C@H](CN1C=CN=C1)NC(=O)C1=NOC2=C1CCC1=CC=CC=C12 | Attribution: 0.749 | Prediction: 0.959 | MW: 408.5 | LogP: 2.63,LOWEST ATTR (ACTIVE): CHEMBL4228172 | SMILES: CC(C)OC(=O)[C@H](CN1C=CN=C1)NC(=O)C1=NOC2=C1CCC1=CC=C(Br)C=C12 | Attribution: 0.559 | Prediction: 0.978 | MW: 473.3 | LogP: 3.15,,
693,228783,C1=CCC(CO[C@H]2CN(CC3=CC=CC=C3)CCCO2)C1,8,8,0,0,0,0.6822,0.7197,100.00,8,8,100.0,0.667,0.720,HIGHEST ATTR (ACTIVE): CHEMBL297201 | SMILES: CO[C@H]1CN(CC2=CC=C(C#N)C=C2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@@H]1C | Attribution: 0.720 | Prediction: 0.982 | MW: 590.8 | LogP: 5.06,LOWEST ATTR (ACTIVE): CHEMBL432303 | SMILES: CO[C@H]1CN(CC2=CC=C(C(F)(F)F)C=C2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@@H]1C | Attribution: 0.667 | Prediction: 0.989 | MW: 633.7 | LogP: 6.21,,
694,229703,C1=CC=C(C[Se]CCCN2C=NC=N2)C=C1,8,8,0,0,0,0.6818,0.7016,100.00,8,8,100.0,0.673,0.702,HIGHEST ATTR (ACTIVE): CHEMBL5283292 | SMILES: OC(C[Se]CC1=CC=C(C(F)(F)F)C=C1)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.702 | Prediction: 0.997 | MW: 476.3 | LogP: 3.79,LOWEST ATTR (ACTIVE): CHEMBL5267401 | SMILES: OC(C[Se]CC1=CC=CC=C1Cl)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.673 | Prediction: 0.997 | MW: 442.8 | LogP: 3.42,,
695,229705,C1=CC=C(C[Se]CC(CN2C=NC=N2)C2=CC=CC=C2)C=C1,8,8,0,0,0,0.6772,0.7206,100.00,8,8,100.0,0.631,0.721,HIGHEST ATTR (ACTIVE): CHEMBL5283292 | SMILES: OC(C[Se]CC1=CC=C(C(F)(F)F)C=C1)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.721 | Prediction: 0.997 | MW: 476.3 | LogP: 3.79,LOWEST ATTR (ACTIVE): CHEMBL5282854 | SMILES: OC(C[Se]CC1=CC=CC=C1Br)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.631 | Prediction: 0.997 | MW: 487.2 | LogP: 3.53,,
696,232685,C1CSC2=CC=CC=C2N1CCCN1C=NC=N1,8,8,0,0,0,0.6756,0.7106,100.00,8,8,100.0,0.627,0.711,HIGHEST ATTR (ACTIVE): CHEMBL589618 | SMILES: COC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(Br)C=C1 | Attribution: 0.711 | Prediction: 0.985 | MW: 475.4 | LogP: 3.08,LOWEST ATTR (ACTIVE): CHEMBL606347 | SMILES: O=C1CSC2=CC(Br)=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.627 | Prediction: 0.996 | MW: 481.3 | LogP: 3.35,,
697,231409,C1=CC=C(C(CN2C=CN=C2)C2=CC=CC=C2)C=C1,8,8,0,0,0,0.6704,0.7582,100.00,8,8,100.0,0.431,0.758,HIGHEST ATTR (ACTIVE): CHEMBL134654 | SMILES: ClC1=CC=C(C2(CN3C=CN=C3)OCC3=C(Cl)C=C(Cl)C=C32)C(Cl)=C1 | Attribution: 0.758 | Prediction: 0.945 | MW: 414.1 | LogP: 5.97,LOWEST ATTR (ACTIVE): CHEMBL134436 | SMILES: C1=CC=C(C2(CN3C=CN=C3)SCC3=CC=CC=C32)C=C1 | Attribution: 0.431 | Prediction: 0.912 | MW: 292.4 | LogP: 4.07,,
698,233601,C1=CCN(CC2=CN(C3CCNCC3)N=N2)CC1,8,8,0,0,0,0.6671,0.7616,100.00,8,8,100.0,0.225,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2402571 | SMILES: C1=CC=C(CN2CCC(N3C=C(CN4CCC5=C(C=CS5)C4)N=N3)CC2)C=C1 | Attribution: 0.762 | Prediction: 0.867 | MW: 393.6 | LogP: 3.74,LOWEST ATTR (ACTIVE): CHEMBL2402568 | SMILES: O=C(C1=CC=C(Cl)C=C1)N1CCC(N2C=C(CN3CCC4=C(C=CS4)C3)N=N2)CC1 | Attribution: 0.225 | Prediction: 0.751 | MW: 442.0 | LogP: 4.03,,
699,228763,C1=CC=C(SC2=CN(CCN3C=COC3)N=N2)C=C1,8,8,0,0,0,0.6539,0.7063,100.00,8,8,100.0,0.587,0.706,HIGHEST ATTR (ACTIVE): CHEMBL4283927 | SMILES: CC1=CC=C(S(=O)(=O)C2=C(C3=CC=C([N+](=O)[O-])C=C3)N(CCN3C(C4=CC=CC=C4)=C(C4=CC=CC=C4)OC3=O)N=N2)C=C1 | Attribution: 0.706 | Prediction: 0.969 | MW: 607.6 | LogP: 5.78,LOWEST ATTR (ACTIVE): CHEMBL4282813 | SMILES: CCCCCC1=C(S(=O)(=O)C2=CC=C(C)C=C2)N=NN1CCN1C(C2=CC=CC=C2)=C(C2=CC=CC=C2)OC1=O | Attribution: 0.587 | Prediction: 0.922 | MW: 556.7 | LogP: 5.94,,
700,232689,C1CSC2=CC=CC=C2N1CC(CN1C=NC=N1)C1=CC=CC=C1,8,8,0,0,0,0.6368,0.6813,100.00,8,8,100.0,0.563,0.681,HIGHEST ATTR (ACTIVE): CHEMBL604576 | SMILES: O=C1CSC2=CC=CC=C2N1CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.681 | Prediction: 0.994 | MW: 402.4 | LogP: 2.58,LOWEST ATTR (ACTIVE): CHEMBL589618 | SMILES: COC1=CC=C2C(=C1)SCC(=O)N2CC(O)(CN1C=NC=N1)C1=CC=C(Br)C=C1 | Attribution: 0.563 | Prediction: 0.985 | MW: 475.4 | LogP: 3.08,,
701,228757,C1=CC=C(SC2=CN(CCN3COC=C3C3=CC=CC=C3)N=N2)C=C1,8,8,0,0,0,0.6356,0.6840,100.00,8,8,100.0,0.567,0.684,HIGHEST ATTR (ACTIVE): CHEMBL4283927 | SMILES: CC1=CC=C(S(=O)(=O)C2=C(C3=CC=C([N+](=O)[O-])C=C3)N(CCN3C(C4=CC=CC=C4)=C(C4=CC=CC=C4)OC3=O)N=N2)C=C1 | Attribution: 0.684 | Prediction: 0.969 | MW: 607.6 | LogP: 5.78,LOWEST ATTR (ACTIVE): CHEMBL4282813 | SMILES: CCCCCC1=C(S(=O)(=O)C2=CC=C(C)C=C2)N=NN1CCN1C(C2=CC=CC=C2)=C(C2=CC=CC=C2)OC1=O | Attribution: 0.567 | Prediction: 0.922 | MW: 556.7 | LogP: 5.94,,
702,228758,C1=CC=C(SC2=CN(CCN3COC(C4=CC=CC=C4)=C3)N=N2)C=C1,8,8,0,0,0,0.6356,0.6840,100.00,8,8,100.0,0.567,0.684,HIGHEST ATTR (ACTIVE): CHEMBL4283927 | SMILES: CC1=CC=C(S(=O)(=O)C2=C(C3=CC=C([N+](=O)[O-])C=C3)N(CCN3C(C4=CC=CC=C4)=C(C4=CC=CC=C4)OC3=O)N=N2)C=C1 | Attribution: 0.684 | Prediction: 0.969 | MW: 607.6 | LogP: 5.78,LOWEST ATTR (ACTIVE): CHEMBL4282813 | SMILES: CCCCCC1=C(S(=O)(=O)C2=CC=C(C)C=C2)N=NN1CCN1C(C2=CC=CC=C2)=C(C2=CC=CC=C2)OC1=O | Attribution: 0.567 | Prediction: 0.922 | MW: 556.7 | LogP: 5.94,,
703,233602,C1=CC(=CS1)CNCC1=CN(C2CCNCC2)N=N1,8,8,0,0,0,0.6284,0.7616,100.00,8,8,100.0,0.116,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2402569 | SMILES: CS(=O)(=O)N1CCC(N2C=C(CN3CCC4=C(C=CS4)C3)N=N2)CC1 | Attribution: 0.762 | Prediction: 0.978 | MW: 381.5 | LogP: 1.49,LOWEST ATTR (ACTIVE): CHEMBL2402568 | SMILES: O=C(C1=CC=C(Cl)C=C1)N1CCC(N2C=C(CN3CCC4=C(C=CS4)C3)N=N2)CC1 | Attribution: 0.116 | Prediction: 0.751 | MW: 442.0 | LogP: 4.03,,
704,228779,C1=CC2CCC1C2CO[C@H]1CN(CC2=CC=CC=C2)CCCO1,8,8,0,0,0,0.6283,0.6811,100.00,8,8,100.0,0.610,0.681,HIGHEST ATTR (ACTIVE): CHEMBL297201 | SMILES: CO[C@H]1CN(CC2=CC=C(C#N)C=C2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@@H]1C | Attribution: 0.681 | Prediction: 0.982 | MW: 590.8 | LogP: 5.06,LOWEST ATTR (ACTIVE): CHEMBL296916 | SMILES: CO[C@H]1CN(CC2=CC=C(C)C=C2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@@H]1C | Attribution: 0.610 | Prediction: 0.986 | MW: 579.8 | LogP: 5.50,,
705,233597,C1=CC(=CS1)CNCC1=CNN=N1,8,8,0,0,0,0.6274,0.7384,100.00,8,8,100.0,0.467,0.738,HIGHEST ATTR (ACTIVE): CHEMBL2402570 | SMILES: CC1=CC=C(S(=O)(=O)N2CCC(N3C=C(CN4CCC5=C(C=CS5)C4)N=N3)CC2)C=C1 | Attribution: 0.738 | Prediction: 0.726 | MW: 457.6 | LogP: 3.23,LOWEST ATTR (ACTIVE): CHEMBL2402571 | SMILES: C1=CC=C(CN2CCC(N3C=C(CN4CCC5=C(C=CS5)C4)N=N3)CC2)C=C1 | Attribution: 0.467 | Prediction: 0.867 | MW: 393.6 | LogP: 3.74,,
706,230546,C1=C2[C@H](CC[C@H]3CCOCC23)CCC1,8,8,0,0,0,0.6226,0.6700,100.00,8,8,100.0,0.574,0.670,HIGHEST ATTR (ACTIVE): CHEMBL4787920 | SMILES: CCC(N)(CC)CO[C@H]1[C@H](N2N=CN=C2C(N)=O)C[C@@]23COC[C@@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C | Attribution: 0.670 | Prediction: 0.989 | MW: 682.0 | LogP: 6.41,LOWEST ATTR (ACTIVE): CHEMBL3741296 | SMILES: CCCN[C@@](C)(CO[C@H]1[C@H](N2N=NC(N)=N2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C | Attribution: 0.574 | Prediction: 0.998 | MW: 697.0 | LogP: 7.18,,
