"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_max_attribution","avg_activity_rate_percent","pathogen_breakdown"
POSITIVE SCAFFOLDS,1,355,C1=CC2=C(N=C1)NC=CC2,S. aureus + E. coli (NOT C. albicans),2,622,609,13,0.6759,0.7616,97.60,"e_coli: 270 compounds (257 TP, 13 TN) | Avg Attr: 0.658 | Activity: 95.19% || s_aureus: 352 compounds (352 TP, 0 TN) | Avg Attr: 0.694 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2299,44706,C(C1=CC=CC=C1)N1CCC[C@@H]2CN(C3=CC=CC=C3)C[C@@H]21,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4422,0.6787,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.272 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.613 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2300,5623,C1=CC=C(CN2CCC[C@@H]3CN(C4=CC=CC=C4)C[C@@H]32)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4311,0.6370,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.299 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.563 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2301,15341,C1=CC=C(SN[C@H]2CN(C3=CC=CC=C3)CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4290,0.6597,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.266 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.592 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2302,15340,C1=CC=C(SN2CCC[C@@H]3CN(C4=CC=CC=C4)C[C@@H]32)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4107,0.6782,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.201 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.620 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2303,15406,C1=CC=C(NCCNCC2=CC=CO2)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4051,0.6122,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.409 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.402 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2304,15409,C1=CC=C(N2CCN(CC3=CC=CO3)CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.4036,0.6070,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.410 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.397 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2305,56660,C1=CC=C(C=C1)[C@@H]1CCCN1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.3419,0.6876,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.308 | Activity: 100.00% || s_aureus: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.376 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2306,11336,C1=CC=C(CN2C(CNCCNC3=CC=CC=C3)=NC3=CC=CC=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.2918,0.5091,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.237 | Activity: 100.00% || s_aureus: 11 compounds (11 TP, 0 TN) | Avg Attr: 0.346 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2307,30628,C1=CC=C(N2CCCC2)C(CN2CCNCC2)=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.2839,0.5512,100.00,"e_coli: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.335 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.233 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2308,11332,C1=CC=C(CN2C(CN3CCN(C4=CC=CC=C4)CC3)=NC3=CC=CC=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.2796,0.5017,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.234 | Activity: 100.00% || s_aureus: 11 compounds (11 TP, 0 TN) | Avg Attr: 0.325 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2309,25391,C1N[C@H]2CNC1C2,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.2216,0.3531,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.179 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2310,19072,C1=CC(C2=CC=[N+]C=C2)=NN1,S. aureus + E. coli (NOT C. albicans),2,14,14,0,0.2038,0.3028,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.125 | Activity: 100.00% || s_aureus: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.283 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2311,33968,C1CCC(CCCCCC2CCCCC2)CC1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7616,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2312,31891,C(=C/C1=[N+]C=CC=C1)\C1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7585,0.7616,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.758 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.759 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2313,24709,C1=CC(N2CCC2)=NC(SC2=CN=C3N=CC=NC3=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7527,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.750 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.756 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2314,2408,C(CC1=CC=CC=C1)NC[C@@H]1NC=C(CC2=CC=CC=C2)CS1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7476,0.7616,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.734 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2315,5276,C1COC2=CC=C(CN[C@@H]3CC[C@@H](CCC4=CC=NC=C4)OC3)N=C2N1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7426,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.751 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.734 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2316,40192,C(CN1CCN(C2=CC3=C(CC=CN3)C=C2)CC1)C1=NC=CS1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7423,0.7616,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.761 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.723 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2317,40190,C(CNCCNC1=CC2=C(CC=CN2)C=C1)C1=NC=CS1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7402,0.7616,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.761 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.719 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2318,72014,C1C2=CC=CC3=CC=CC(=C23)CN1C1=NC=CS1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7375,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.717 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.758 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2319,36579,C1=CN=CC(C2=CC(=CC=C2)NC2=CCNS2)=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7374,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.755 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.719 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2320,31896,C(=C/C1=[N+]C2=CC=CC=C2C=C1)\C1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7348,0.7568,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.718 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.752 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2321,31894,C(=C/C1=CNC2=CC=CC=C12)\C1=[N+]C=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7345,0.7560,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.718 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.751 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2322,34574,C1C[C@@H](CC(=C1)CC1=CNC[C@@H]2CCN[C@H]12)C[C@@H]1CCC=CC1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7312,0.7454,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.733 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.730 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2323,34533,C1=CC2=CC=C(CCCC3=CC=C4C=CC=CC4=C3)C=C2C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7296,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.705 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.754 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2324,5277,C1COC2=CC=C(CN[C@@H]3CC[C@@H](CCC4=CC=NC5=CC=CN=C45)OC3)N=C2N1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7282,0.7579,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.708 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.749 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2325,86552,C1NC=C/C1=N/NCC1CCC2=C(C=CC=C2)O1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7280,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.740 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.716 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2326,86553,C(N/N=C/C1=CC=CC=C1)C1CCC2=C(C=CC=C2)O1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7274,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.725 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.730 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2327,36583,C1=CN=CC(C2=CC(=CC=C2)N(C2CC2)C2=CCNS2)=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7259,0.7576,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.724 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.728 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2328,34568,C1C=C(CC2=CNC[C@@H]3CCN[C@H]23)C[C@H]2C[C@H]3CC=CCC3C=C12,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7256,0.7436,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.733 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.718 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2329,22490,C(C1=CC2CC=CC[C@@H]2CC1)C1=CC2=CC(CN3CCC3)=CC=C2C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7252,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.699 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.751 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2330,20765,C1C=CC[C@H](C[C@H]2CCC3=CC=NC=C3C2)C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7240,0.7586,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.711 | Activity: 100.00% || s_aureus: 10 compounds (10 TP, 0 TN) | Avg Attr: 0.737 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2331,77240,C1=CC2=C(N=C1)N(C1=NC=CS1)C=CC2,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7231,0.7616,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.692 | Activity: 100.00% || s_aureus: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.754 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2332,90179,C(COC1=CC=CC=C1)NC[C@H]1CCC=CN1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7219,0.7616,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.713 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.731 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2333,22489,C1C2=CC3CC=CC[C@@H]3C[C@@H]2CC=C1CC1=CC(CN2CCC2)=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7215,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.715 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.728 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2334,24512,C1=CN(C2=CC=C(C3=NNCO3)C=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7210,0.7616,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.735 | Activity: 100.00% || s_aureus: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.707 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2335,76454,C1=CNC2=C(C1)C=CC(N1CCC(N3C=CN=N3)CC1)=N2,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7181,0.7616,100.00,"e_coli: 10 compounds (10 TP, 0 TN) | Avg Attr: 0.757 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.679 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2336,6494,C1=NN(C2=NCS2)C(C2=CC=CC=C2)C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7120,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.694 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.730 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2337,76457,C1=CN(C2CC2)C2=C(C1)C=CC(N1CCC(N3C=CN=N3)CC1)=N2,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7119,0.7541,100.00,"e_coli: 10 compounds (10 TP, 0 TN) | Avg Attr: 0.727 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.697 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2338,76452,C1=CNC2=C(C1)C=CC(NCCCN1C=CN=N1)=N2,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7116,0.7616,100.00,"e_coli: 10 compounds (10 TP, 0 TN) | Avg Attr: 0.757 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.666 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2339,86556,C1NC2=CC=CC=C2/C1=N/NCC1CCC2=C(C=CC=C2)O1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7103,0.7606,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.715 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.705 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2340,7714,C(/C=C/C1=CC=CC=C1N1CCNCC1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7096,0.7616,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.700 | Activity: 100.00% || s_aureus: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.719 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2341,21568,C(C1=CC=CC=C1)=NN(C1=CC=CC=C1)CC1=CNN=C1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7092,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.742 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.677 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2342,63469,C1=CNC2=NC(C3=CC=NC=C3)=CC=C2C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7091,0.7611,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.698 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.720 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2343,72582,C(NC1=CC=CC=C1)C1=NC=CN=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7087,0.7616,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.700 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.718 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2344,90180,C(COC1=CC=CC=C1)N[C@@H]1CN2C=CCC[C@H]12,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7080,0.7599,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.685 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.731 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2345,76456,C1=CN(C2CC2)C2=C(C1)C=CC(NCCCN1C=CN=N1)=N2,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7069,0.7549,100.00,"e_coli: 10 compounds (10 TP, 0 TN) | Avg Attr: 0.727 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.687 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2346,18803,C(NC1=NC=NC(NC2=CC=CC=C2)=N1)N1CCC=N1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7046,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.757 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.652 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2347,36581,C1=CN=CC(C2=CC3=C(C=C2)CC2=C(N3)SNC2)=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.7027,0.7525,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.679 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.727 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2348,28463,C1=CC=C(N2C=CCC3=CC=C(N4CCCC4)N=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6995,0.7556,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.698 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.701 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2349,9889,C1=CN(CC2=CNN=N2)C=CS1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6985,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.660 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.737 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2350,72013,C(NC1=NC(C2=CC=COC2)=CS1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6972,0.7542,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.692 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.703 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2351,34415,C(OCCCN(CC1=CC=CC=N1)CC1=CC=CC=N1)C1=CNC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6957,0.7596,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.715 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.676 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2352,6505,C1=NN(C2=NC(C3=CC=CC=C3)S2)C(C2=CC=CC=C2)C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6957,0.7561,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.669 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.722 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2353,36584,C1=CN=CC(C2=CC3=C(C=C2)CC2=C(SNC2)N3C2CC2)=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6896,0.7615,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.643 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.736 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2354,22493,C(C=CC1CC=CCC1)C1=CC2=CC(CN3CCC3)=CC=C2C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6890,0.7556,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.695 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.683 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2355,6501,C1=NN(C2=NC(C3=CC=CC=C3)S2)CC1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6883,0.7224,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.698 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.679 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2356,6503,C1=CC=C(C2=NN(C3=NCS3)C(C3=CC=CC=C3)C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6863,0.7508,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.660 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.712 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2357,34419,C(OCCCN(CC1=CC=CC=N1)CC1=CC=CC=N1)C1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6861,0.7467,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.696 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.676 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2358,29140,C1=CC2=C(C=CO2)[N+]=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6858,0.7616,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.761 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.610 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2359,31903,C(=C/C1=CNC2=CC=CC=C12)\C1=[N+]C2=CC=CC=C2C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6831,0.7494,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.632 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.735 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2360,55661,C(CC1=CC=CC=C1)NC[C@@H]1NC=CCO1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6827,0.7616,100.00,"e_coli: 9 compounds (9 TP, 0 TN) | Avg Attr: 0.727 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.639 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2361,11977,C(=C[C@H]1CCCCC1)C[C@H]1CCCCC1CC1=CNC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6807,0.7368,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.671 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.690 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2362,72583,C1C2=NC=CN=C2CN1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6803,0.7526,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.659 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.701 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2363,31892,C(=C/C1=[N+]C=CC=C1)\CC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6773,0.7534,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.624 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.731 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2364,34422,C1=CC=C(C=C1)C1=CC=CC=C1OCCCN(CC1=CC=CC=N1)CC1=CC=CC=N1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6738,0.7354,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.663 | Activity: 100.00% || s_aureus: 8 compounds (8 TP, 0 TN) | Avg Attr: 0.685 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2365,21563,C(C1=CC=CC=C1)=NN(C1=CC=CC=C1)CC1=CN(C2=CC=CC=C2)N=C1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6718,0.7304,100.00,"e_coli: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.701 | Activity: 100.00% || s_aureus: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.642 | Activity: 100.00%"
POSITIVE SCAFFOLDS,2366,6507,C1=CC=C(C2=NN(C3=NC(C4=CC=CC=C4)S3)CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,13,13,0,0.6716,0.7061,100.00,"e_coli: 7 compounds (7 TP, 0 TN) | Avg Attr: 0.668 | Activity: 100.00% || s_aureus: 6 compounds (6 TP, 0 TN) | Avg Attr: 0.675 | Activity: 100.00%"
