"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_max_attribution","avg_activity_rate_percent","pathogen_breakdown"
POSITIVE SUBSTITUENTS,1,2250,N-C-CF,S. aureus + E. coli (NOT C. albicans),2,469,469,0,0.3570,0.3808,100.00,"e_coli: 182 compounds (182 TP, 0 TN) | Avg Attr: 0.350 | Activity: 100.00% || s_aureus: 287 compounds (287 TP, 0 TN) | Avg Attr: 0.364 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,516,56650,CN1CCN(C(-CF)-C(F)-CF)CC1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3534,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.379 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.327 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,517,9962,C[C@@H]([O-])CC=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3525,0.3734,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.348 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.357 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,518,48355,SCC1=CC=CC=N1,S. aureus + E. coli (NOT C. albicans),2,9,8,1,0.3524,0.3808,90.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.366 | Activity: 100.00% || s_aureus: 5 compounds (4 TP, 1 TN) | Avg Attr: 0.339 | Activity: 80.00%"
POSITIVE SUBSTITUENTS,519,84050,COC1=CC=C(C2=NC=NO2)C=C1OC,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3482,0.3769,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.373 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.323 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,520,65074,C-C/C(CC)=N\NC(=N)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3479,0.3725,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.371 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.324 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,521,264,O=CCNC(=O)[C@H](O)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3451,0.3727,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.335 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.355 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,522,99543,NOCCBr,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3423,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.381 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.304 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,523,31300,CCNC(=O)C1=CC=NN1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3312,0.3808,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.292 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.370 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,524,42435,C-C/C(C)=N\NC(=N)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3311,0.3492,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.347 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.315 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,525,69324,C-C(F)-C(N1CCC(NC)C1)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3290,0.3792,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.375 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.283 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,526,52974,CCOC(=O)C1=C(N)OC2=C(C1)C(=O)OC1=CC=CC=C21,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3271,0.3788,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.284 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.370 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,527,26533,CCOC(=O)OCOC=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3236,0.3709,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.333 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.314 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,528,15264,C-C(F)-C(N1CCC(CN)C1)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3221,0.3626,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.359 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.286 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,529,100417,C-C(F)-C(N1CCC(N)C1)-CC,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3217,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.375 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.268 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,530,548,N-C(CNC(=O)C1=CN=CO1)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3215,0.3744,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.280 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.363 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,531,81269,C-C(F)-C(N1CCOC(CN)C1)-CF,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3212,0.3531,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.337 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.305 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,532,47672,ClC1=CC=C(CSC2=NN=CO2)C(Cl)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3203,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.376 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.264 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,533,25006,COC1=CC(C)=C(S(=O)(=O)N2CCCC2)C=C1OC,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3193,0.3516,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.343 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.296 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,534,20831,FC1=C(N2CCNCC2)C=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3163,0.3610,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.350 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.282 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,535,33925,C-C(F)-C(N1CC2CC1CN2)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3077,0.3561,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.350 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,536,2881,CNC1=CC(C)=CC=C1Cl,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3075,0.3244,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.307 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.308 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,537,19649,CCCCON,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3065,0.3808,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.357 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.256 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,538,36829,C-C(F)-C(N1CC[C@H](N)C1)-CCl,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3045,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.365 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.244 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,539,62401,C#CCON,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3027,0.3808,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.340 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,540,37255,N[C@@H](C(=O)NCC=O)C1=CC=C2OCOC2=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3025,0.3465,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.278 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.327 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,541,19248,C=N/C(C)CNC(=O)C1=CC=CC=C1O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3019,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.243 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.361 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,542,49240,CC1=CC=CN=C1Cl,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.3008,0.3482,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.273 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.328 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,543,19533,C-C(F)-C(N1C[C@H](N)C2(CC2)C1)-CCl,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2998,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.354 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.246 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,544,49954,FCC(CF)CF,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2991,0.3587,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.339 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.259 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,545,1036,C-C(F)-C(N1CCC(N(C)C)C1)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2970,0.3358,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.332 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.262 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,546,80631,CC(=O)OCC=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2954,0.3808,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.297 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.294 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,547,7003,C-C-C(C(C)C)-COC,S. aureus + E. coli (NOT C. albicans),2,11,8,3,0.2948,0.3808,75.00,"e_coli: 6 compounds (3 TP, 3 TN) | Avg Attr: 0.325 | Activity: 50.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.264 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,548,35484,CNC1=CC=C(Cl)C=C1C(=O)C(F)(F)F,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2895,0.3095,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.302 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.277 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,549,77914,C-C(F)-C(N1CCN(C=O)CC1)-C,S. aureus + E. coli (NOT C. albicans),2,10,8,2,0.2853,0.3598,80.00,"e_coli: 5 compounds (4 TP, 1 TN) | Avg Attr: 0.268 | Activity: 80.00% || s_aureus: 5 compounds (4 TP, 1 TN) | Avg Attr: 0.302 | Activity: 80.00%"
POSITIVE SUBSTITUENTS,550,44843,C-C(F)-C(N1C[C@@H]2C[C@H]1CN2C)-C,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2844,0.3193,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.318 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.250 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,551,9961,CC[O-],S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2823,0.3304,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.257 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.308 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,552,16209,O=CO\C=C/C1=CC=C(O)C(Br)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2812,0.3294,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.305 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.257 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,553,2883,CC1=CC=C(Cl)C(NCN2N=COC2=S)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2802,0.3203,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.268 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.293 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,554,49927,C-C-C-CCC=C(C)C,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2793,0.3509,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.210 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.348 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,555,33909,O=C(O)C=CCS,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2773,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.208 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.347 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,556,35670,O=C1CCC2=C(O1)C1=CC=CC=C1OC2=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2733,0.3234,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.240 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.306 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,557,33438,C=N/C(C)CNC(=O)C1=CC=C(C)C=C1O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2695,0.3271,100.00,"e_coli: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.217 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.322 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,558,17335,C-C(F)-C(N1C[C@H](N)[C@H]1C)-CF,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2680,0.3420,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.339 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.197 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,559,75430,NC1=NC(N)=NC(S)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2673,0.3299,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.217 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.318 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,560,99540,C[C@H](NC(=O)/C(=N/OCCBr)C1=CSC(N)=N1)C=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2627,0.3649,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.168 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.357 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,561,65071,CC\C=N\NC(=N)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2580,0.3224,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.315 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.201 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,562,37426,CN1CCC(C)(CC1)C(=O)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2579,0.2950,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.277 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.239 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,563,42432,C\C=N\NC(=N)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2578,0.3167,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.308 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.207 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,564,138381,C-C(N)-N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2510,0.3564,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.148 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.354 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,565,49450,OC1=CC=C2NC=NC2=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2479,0.2759,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.268 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.228 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,566,17411,C=CCO/N=C(/C(=O)N[C@@H](C)C=O)C1=CSC(N)=N1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2451,0.3599,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.152 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.338 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,567,53044,CC1(CCNCC1)C(=O)N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2439,0.2723,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.239 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.249 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,568,60639,C[C@H](NC(=O)/C(=N/OCCF)C1=CSC(N)=N1)C=O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2401,0.3510,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.138 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.342 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,569,79209,CC1=CC(C)=CC(C2=NN=CO2)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2396,0.3231,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.308 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.171 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,570,102094,C-C-C-C(=O)-C(C(=O)O)-C,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2394,0.2976,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.213 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,571,69349,CO/N=C(\C(=O)N[C@@H](C)C=O)C1=CSC(N)=N1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2387,0.3608,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.124 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.353 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,572,57309,C-C(C(=O)O)-C(=O)-C-C-C(F)-CCl,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2314,0.2640,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.213 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.250 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,573,73814,N[C@H]1CCN(C2=CC(=CC=C2F)N(C2CC2)-C=O)C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2310,0.2597,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.241 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.221 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,574,50010,CN[C@@H]1CC[C@@H]([C@@H](O)CN2C(=O)C=CC3=CC=C(OC)N=C32)OC1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2251,0.2768,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.218 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.232 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,575,50017,CCCC1=CC=C(O)C(O)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2248,0.3386,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.177 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.273 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,576,18452,C[C@@H]1CNC[C@H]1N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2216,0.3685,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.196 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.247 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,577,28161,CN[C@@H](C)[C@@H]1CCNC1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2211,0.2673,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.223 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.219 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,578,6601,CNC1=CC=C(S(N)(=O)=O)C=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2186,0.2662,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.240 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.197 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,579,544,CNC(=O)C1=CN=CO1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2144,0.2844,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.171 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.258 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,580,37084,CCC(SCC1=CC=CN=C1)=CC(=O)O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2136,0.2515,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.198 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.229 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,581,39096,C-C(C(=O)O)-C(=O)-C-C-C(F)-CC,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2124,0.2517,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.215 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.209 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,582,43111,N=C(N)NCCOC1=CC=C(Cl)C(C(N)=O)=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2109,0.2563,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.224 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.197 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,583,14962,CC(C1=CC=C(Cl)C(Cl)=C1)=N,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2085,0.3210,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.152 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,584,20297,O=C1CNCCN1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2055,0.2804,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.180 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.231 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,585,5946,N#CC1=C(NC=O)N(C2=CC=CC=C2)N=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2054,0.3444,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.144 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.267 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,586,265,NC(=O)[C@H](O)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.2046,0.2799,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.154 | Activity: 100.00% || s_aureus: 5 compounds (5 TP, 0 TN) | Avg Attr: 0.255 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,587,48358,CCC(SCC1=CC=CC=N1)=CC(=O)O,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.1980,0.2298,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.194 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.201 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,588,38559,FC1=CC=CC=C1C1=NN=CO1,S. aureus + E. coli (NOT C. albicans),2,8,8,0,0.1949,0.2414,100.00,"e_coli: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.230 | Activity: 100.00% || s_aureus: 4 compounds (4 TP, 0 TN) | Avg Attr: 0.160 | Activity: 100.00%"
